SEGMENT,RESTAURANT_COUNT
995871777_SE_2,0.0
761525869_W_2,0.0
761527753_S_2,0.0
976343802_N_2,0.0
760292465_N_2,0.0
995877330_NE_2,0.0
760292467_E_2,0.0
798653592_SE_2,0.0
995869326_W_2,0.0
760300516_W_2,0.0
761229761_NE_2,0.0
761229760_E_2,0.0
760148397_W_2,0.0
761229797_W_2,0.0
761229796_E_2,0.0
761525865_SE_2,0.0
761525866_W_2,0.0
761525869_E_2,0.0
761525870_S_2,0.0
761525868_SW_2,0.0
761525870_N_2,0.0
761525872_SW_2,0.0
761532302_S_2,0.0
761525872_NE_2,0.0
761532301_SE_2,0.0
946176716_S_2,0.0
995870028_E_2,0.0
761527709_SE_2,0.0
761527711_NW_2,0.0
995870085_NE_2,0.0
761527711_SE_2,0.0
762154700_NE_2,0.0
761527716_NW_2,0.0
762154700_SW_2,0.0
761527719_N_2,0.0
995870087_S_2,0.0
946176715_NW_2,0.0
761527716_SE_2,0.0
762154709_NE_2,0.0
946176716_N_2,0.0
761527719_S_2,0.0
762154709_SW_2,0.0
761527729_S_2,0.0
995870019_NW_2,0.0
995870023_NW_2,0.0
761527733_SW_2,0.0
995870018_NE_2,0.0
995870024_SE_2,0.0
761527732_W_2,0.0
761527733_NE_2,0.0
995870021_SE_2,0.0
967407951_NE_2,0.0
761527749_SE_2,0.0
761527754_W_2,0.0
761527742_S_2,0.0
761527743_W_2,0.0
761532306_E_2,0.0
761527742_N_2,0.0
761527744_W_2,0.0
761532305_NE_2,0.0
761527743_E_2,0.0
761527745_S_2,0.0
761527747_W_2,0.0
761527744_E_2,0.0
761527745_N_2,0.0
761527748_W_2,0.0
967407951_SW_2,0.0
761527747_E_2,0.0
761527750_S_2,0.0
761527749_NW_2,0.0
761527748_E_2,0.0
761527750_N_2,0.0
761527752_S_2,0.0
761527753_N_2,0.0
761527754_E_2,0.0
761527759_NE_2,0.0
761532302_N_2,0.0
761532301_NW_2,0.0
814644980_E_2,0.0
929702410_W_2,0.0
996154222_P_2,0.0
761532306_W_2,0.0
761532305_SW_2,0.0
962628875_P_2,0.0
967407949_P_2,0.0
761643289_SW_2,0.0
761643288_SE_2,0.0
798653592_NW_2,0.0
761649228_SW_2,0.0
761649231_SE_2,0.0
1223283078_NE_2,0.0
761649230_S_2,0.0
761651150_SE_2,0.0
761649231_NW_2,0.0
761690014_N_2,0.0
761690017_S_2,0.0
761690015_E_2,0.0
761690016_S_2,0.0
761690017_N_2,0.0
761690018_E_2,0.0
761690020_W_2,0.0
761690019_N_2,0.0
761690023_NE_2,0.0
761690018_W_2,0.0
761690019_S_2,0.0
761690021_E_2,0.0
772410176_E_2,0.0
761690015_W_2,0.0
761690023_SW_2,0.0
761690021_W_2,0.0
761690024_W_2,0.0
761690025_E_2,0.0
761690027_S_2,0.0
716561598_E_2,0.0
761690027_N_2,0.0
883947420_S_2,0.0
1216520022_E_2,0.0
1216766119_W_2,0.0
761690032_N_2,0.0
761690033_W_2,0.0
761690031_SE_2,0.0
761974929_NE_2,5.0
761974933_S_2,5.0
995855360_SW_2,5.0
995855195_P_2,5.0
761974927_E_2,0.0
761974929_SW_2,5.0
1006046630_NW_2,0.0
761974934_NE_2,0.0
763518725_SE_2,0.0
995855359_NW_2,0.0
761974933_N_2,5.0
761974934_SW_2,0.0
763518726_SW_2,0.0
761976675_NE_2,0.0
761976676_NW_2,0.0
762027868_SW_2,0.0
943908450_SE_2,0.0
761976676_SE_2,0.0
761976678_NW_2,0.0
762027875_NE_2,0.0
761976678_SE_2,0.0
761976680_NE_2,0.0
995858133_NW_2,0.0
762027875_SW_2,0.0
761976680_SW_2,0.0
761976682_W_2,0.0
761976683_NE_2,0.0
762027870_NW_2,0.0
995858134_SE_2,0.0
761976682_E_2,0.0
761976683_SW_2,0.0
761976685_W_2,0.0
761976685_E_2,0.0
762027871_SE_2,0.0
1234699159_S_2,0.0
761976691_NE_2,7.0
762020028_NW_2,7.0
761976691_SW_2,7.0
761976692_NE_2,6.0
761976694_NE_2,7.0
762020040_E_2,6.0
761976692_SW_2,6.0
761976695_NW_2,1.0
762020038_SE_2,0.0
764790089_SE_2,1.0
995858400_P_2,1.0
761976694_SW_2,7.0
761976695_SE_2,1.0
764790089_NW_2,1.0
761977057_N_2,0.0
761977059_S_2,0.0
761977060_E_2,0.0
761977058_S_2,0.0
761977075_N_2,0.0
761977077_E_2,0.0
761977059_N_2,0.0
761977061_E_2,0.0
761977062_S_2,0.0
761977060_W_2,0.0
761977061_W_2,0.0
761977063_S_2,0.0
761977062_N_2,0.0
761977064_E_2,0.0
995856608_S_2,0.0
761977063_N_2,0.0
761977064_W_2,0.0
761977066_S_2,0.0
761977067_E_2,0.0
761977068_S_2,0.0
995856607_N_2,0.0
761977066_N_2,0.0
761977067_W_2,0.0
761977069_S_2,0.0
761977068_N_2,0.0
761977070_E_2,0.0
761977072_S_2,0.0
761977069_N_2,0.0
761977070_W_2,0.0
761977073_S_2,0.0
761977071_W_2,0.0
761977072_N_2,0.0
761977074_E_2,0.0
761977073_N_2,0.0
761977074_W_2,0.0
761977078_S_2,0.0
761977076_NW_2,0.0
761977075_S_2,0.0
761977079_E_2,0.0
761977077_W_2,0.0
761977078_N_2,0.0
761977079_W_2,0.0
761977082_N_2,0.0
761977083_E_2,0.0
995856982_W_2,0.0
761977081_S_2,0.0
761977100_N_2,0.0
761977102_E_2,0.0
761977082_S_2,0.0
761977084_S_2,0.0
761977085_E_2,0.0
761977083_W_2,0.0
761977084_N_2,0.0
761977086_E_2,0.0
761977085_W_2,0.0
761977087_S_2,0.0
761977088_E_2,0.0
761977086_W_2,0.0
943926181_N_2,0.0
761977096_E_2,0.0
761977097_S_2,0.0
761977087_N_2,0.0
761977089_E_2,0.0
761977090_S_2,0.0
761977088_W_2,0.0
761977089_W_2,0.0
761977091_SE_2,0.0
943926181_S_2,0.0
761977090_N_2,0.0
761977092_E_2,0.0
761977091_NW_2,0.0
761977092_W_2,0.0
761977095_S_2,0.0
761977096_W_2,0.0
761977095_N_2,0.0
761977098_S_2,0.0
761977097_N_2,0.0
761977099_E_2,0.0
761977101_S_2,0.0
761977098_N_2,0.0
761977099_W_2,0.0
761977103_S_2,0.0
761977100_S_2,0.0
761977101_N_2,0.0
761977104_E_2,0.0
761977102_W_2,0.0
761977103_N_2,0.0
761977104_W_2,0.0
762000523_W_2,0.0
762000524_E_2,0.0
762000522_S_2,0.0
762000522_N_2,0.0
762000525_E_2,0.0
762009879_N_2,0.0
995603800_W_2,0.0
762009881_S_2,0.0
762009880_E_2,0.0
762009882_N_2,0.0
762009879_S_2,0.0
762009880_W_2,0.0
762009883_N_2,0.0
762009882_S_2,0.0
762083686_N_2,0.0
883944530_E_2,0.0
762009883_S_2,0.0
762083685_W_2,0.0
883944529_W_2,0.0
762009886_SE_2,0.0
762009887_N_2,0.0
762076926_W_2,0.0
1210636792_S_2,0.0
1232453212_W_2,0.0
1232772585_N_2,0.0
716519095_SW_2,0.0
762009890_S_2,0.0
995604040_N_2,0.0
762017266_N_2,1.0
762020235_SE_2,1.0
762017268_SW_2,2.0
762020244_NW_2,1.0
764598111_E_2,1.0
762020257_NW_2,2.0
762021472_E_2,2.0
1026355002_E_2,0.0
762021475_SW_2,0.0
762088559_W_2,0.0
1026355004_N_2,0.0
762021474_NE_2,1.0
829879784_NW_2,3.0
762017277_SE_2,1.0
829879786_NE_2,2.0
1034532781_SW_2,1.0
762019542_E_2,0.0
947946485_S_2,0.0
762019723_W_2,0.0
762022638_N_2,0.0
762019539_S_2,0.0
762019541_W_2,0.0
988636888_NW_2,0.0
988636944_E_2,0.0
762019542_W_2,0.0
762019541_E_2,0.0
762019567_S_2,0.0
762022635_NW_2,0.0
762019544_E_2,0.0
762019543_W_2,0.0
762019555_N_2,0.0
762019609_S_2,0.0
947946485_N_2,0.0
762019545_E_2,0.0
762019563_S_2,0.0
762019567_N_2,0.0
762019566_S_2,0.0
762019566_N_2,0.0
762019565_S_2,0.0
762019561_W_2,0.0
762019546_E_2,0.0
762019547_S_2,0.0
762019562_N_2,0.0
762019565_N_2,0.0
762019564_S_2,0.0
762019547_N_2,0.0
762019549_S_2,0.0
762019712_W_2,0.0
762019564_N_2,0.0
762019548_W_2,0.0
762019595_S_2,0.0
762019549_N_2,0.0
762019550_E_2,0.0
762019551_S_2,0.0
762019595_N_2,0.0
762019594_S_2,0.0
762019551_N_2,0.0
762019708_W_2,0.0
988630787_S_2,0.0
762019594_N_2,0.0
762019552_W_2,0.0
762019553_S_2,0.0
762019553_N_2,0.0
762019556_S_2,0.0
762019554_S_2,0.0
762019704_W_2,0.0
988630786_N_2,0.0
762019555_S_2,0.0
762019556_N_2,0.0
762019557_W_2,0.0
762019563_N_2,0.0
762019562_S_2,0.0
762019716_W_2,0.0
762019568_E_2,0.0
762019572_W_2,0.0
762019589_N_2,0.0
1200604925_S_2,0.0
762019572_E_2,0.0
762019584_W_2,0.0
762031750_SW_2,0.0
762019575_E_2,0.0
762031722_W_2,0.0
762031724_N_2,1.0
762019576_S_2,1.0
762019577_E_2,1.0
762031725_W_2,1.0
762019575_W_2,0.0
762019578_E_2,0.0
762019577_W_2,1.0
762019580_E_2,0.0
762019578_W_2,0.0
762019579_N_2,0.0
762019581_E_2,0.0
762019580_W_2,0.0
762019582_S_2,0.0
762019583_E_2,1.0
762019581_W_2,0.0
762019585_E_2,0.0
762019583_W_2,1.0
762019587_E_2,2.0
762019584_E_2,0.0
762019585_W_2,0.0
762019586_N_2,1.0
762019588_S_2,2.0
762019587_W_2,2.0
762019590_SE_2,2.0
762019589_S_2,0.0
762019590_NW_2,2.0
762019593_E_2,0.0
762019591_S_2,0.0
762019593_W_2,0.0
763500834_E_2,0.0
762019592_N_2,3.0
762019621_N_2,0.0
762019625_S_2,0.0
762019596_W_2,0.0
762019597_E_2,0.0
762019605_N_2,0.0
762019598_N_2,0.0
762019600_S_2,0.0
762019690_W_2,0.0
762019599_W_2,0.0
762019601_S_2,0.0
762019624_N_2,0.0
762019600_N_2,0.0
762019602_E_2,0.0
762019604_S_2,0.0
762019601_N_2,0.0
762019606_S_2,0.0
762019630_E_2,0.0
762019604_N_2,0.0
762041217_S_2,0.0
762019605_S_2,0.0
762019606_N_2,0.0
762019607_W_2,0.0
762019608_N_2,0.0
762019610_E_2,0.0
762019611_S_2,0.0
762019635_W_2,0.0
762019609_N_2,0.0
762019612_S_2,0.0
762019611_N_2,0.0
762019638_S_2,0.0
762019612_N_2,0.0
762019613_W_2,0.0
762019614_S_2,0.0
762019615_E_2,0.0
762019637_N_2,0.0
762019642_S_2,0.0
762019614_N_2,0.0
762019616_S_2,0.0
762019616_N_2,0.0
762019617_S_2,0.0
762019631_W_2,0.0
762019618_E_2,0.0
762019645_N_2,0.0
762019650_S_2,0.0
762019617_N_2,0.0
762019619_S_2,0.0
762019649_N_2,0.0
762019656_S_2,0.0
762019619_N_2,0.0
762019620_W_2,0.0
762019622_S_2,0.0
762019621_S_2,0.0
762019623_E_2,0.0
762019655_N_2,0.0
762019622_N_2,0.0
762019626_S_2,0.0
762019625_N_2,0.0
762019624_S_2,0.0
762019626_N_2,0.0
762019627_W_2,0.0
762019629_S_2,0.0
762019628_W_2,0.0
762019629_N_2,0.0
762019641_N_2,0.0
762019646_S_2,0.0
762019632_E_2,0.0
762019634_S_2,0.0
762019633_E_2,0.0
762019652_N_2,0.0
762019634_N_2,0.0
762019636_S_2,0.0
762019636_N_2,0.0
762019640_S_2,0.0
762019638_N_2,0.0
762019637_S_2,0.0
762019639_W_2,0.0
762019640_N_2,0.0
762019643_E_2,0.0
762019644_S_2,0.0
762019642_N_2,0.0
762019641_S_2,0.0
762019644_N_2,0.0
762019648_S_2,0.0
762019645_S_2,0.0
762019646_N_2,0.0
762019647_W_2,0.0
762019648_N_2,0.0
762019651_E_2,0.0
762019653_S_2,0.0
762019650_N_2,0.0
762019649_S_2,0.0
762019652_S_2,0.0
762019653_N_2,0.0
762019656_N_2,0.0
762019655_S_2,0.0
762019654_W_2,0.0
762019660_E_2,0.0
762019699_NE_2,0.0
762019666_N_2,0.0
762019669_E_2,0.0
762019659_N_2,0.0
762019661_W_2,0.0
762019662_S_2,0.0
762019662_N_2,0.0
762019667_S_2,0.0
762019665_N_2,0.0
762019664_S_2,0.0
762019666_S_2,0.0
762019667_N_2,0.0
762019668_W_2,0.0
762019670_E_2,0.0
988630785_N_2,0.0
762019674_E_2,0.0
762031890_N_2,0.0
762031893_S_2,0.0
762019673_W_2,0.0
762019675_S_2,0.0
762019676_E_2,0.0
762019674_W_2,0.0
762019692_E_2,0.0
762019676_W_2,0.0
762019678_E_2,0.0
762019677_N_2,0.0
762019679_E_2,0.0
762019693_W_2,0.0
762019678_W_2,0.0
762019680_S_2,0.0
762019681_E_2,0.0
762019679_W_2,0.0
762019682_E_2,0.0
762019681_W_2,0.0
762019684_E_2,0.0
762019682_W_2,0.0
762019683_N_2,0.0
762019685_E_2,0.0
762019684_W_2,0.0
762019686_S_2,0.0
762019687_E_2,0.0
762019685_W_2,0.0
762019689_E_2,0.0
762019688_E_2,0.0
762019687_W_2,0.0
762019690_E_2,0.0
762019689_W_2,0.0
762019691_N_2,0.0
762019692_W_2,0.0
762019693_E_2,0.0
762019695_S_2,0.0
762019695_N_2,0.0
762019696_W_2,0.0
762130323_E_2,0.0
762019697_S_2,0.0
762019696_E_2,0.0
762031898_N_2,0.0
762019700_E_2,0.0
762019703_N_2,0.0
762019722_W_2,0.0
762022625_N_2,0.0
762022629_S_2,0.0
762019703_S_2,0.0
762019705_N_2,0.0
762019705_S_2,0.0
762019707_N_2,0.0
988630789_E_2,0.0
762019707_S_2,0.0
762019709_E_2,0.0
762019710_E_2,0.0
762019711_N_2,0.0
762019711_S_2,0.0
762019713_N_2,0.0
762019714_E_2,0.0
762019713_S_2,0.0
762019715_N_2,0.0
762019715_S_2,0.0
762019717_N_2,0.0
762019718_E_2,0.0
762019717_S_2,0.0
762019719_N_2,0.0
762019719_S_2,0.0
762019726_E_2,0.0
762019730_W_2,0.0
762019722_E_2,0.0
762019725_W_2,0.0
762019723_E_2,0.0
762019724_N_2,0.0
762019727_W_2,0.0
762019725_E_2,0.0
762019728_S_2,0.0
762019729_W_2,0.0
762019726_W_2,0.0
762019727_E_2,0.0
762019729_E_2,0.0
762019732_W_2,0.0
762019730_E_2,0.0
762019731_N_2,0.0
762019733_W_2,0.0
762019732_E_2,0.0
762019734_S_2,0.0
762019735_W_2,0.0
762019733_E_2,0.0
762019736_NW_2,0.0
762019735_E_2,0.0
762130321_W_2,0.0
762019736_SE_2,0.0
762019737_N_2,0.0
762130322_N_2,0.0
762020002_NW_2,0.0
762020023_SW_2,0.0
762020025_SE_2,0.0
762020004_W_2,0.0
762020005_S_2,1.0
762021030_E_2,0.0
762020004_E_2,0.0
762020006_S_2,1.0
762020007_W_2,0.0
762020005_N_2,1.0
762020006_N_2,1.0
762020008_W_2,1.0
762020007_E_2,0.0
762020009_S_2,0.0
762020010_W_2,0.0
995858401_P_2,0.0
762020008_E_2,1.0
762020009_N_2,0.0
762020011_W_2,1.0
762020010_E_2,0.0
762020012_S_2,0.0
762020013_W_2,0.0
762020011_E_2,1.0
762020012_N_2,0.0
762020014_W_2,2.0
762020013_E_2,0.0
762020015_SW_2,2.0
762020017_NW_2,0.0
762020014_E_2,2.0
762020015_NE_2,2.0
762020016_NW_2,2.0
762020016_SE_2,2.0
762020018_NE_2,2.0
762020019_NW_2,2.0
762020017_SE_2,0.0
762020018_SW_2,2.0
762020020_NW_2,0.0
762020019_SE_2,2.0
762020021_NE_2,0.0
762020022_NW_2,0.0
762020020_SE_2,0.0
762020021_SW_2,0.0
762020024_NW_2,0.0
762020023_NE_2,0.0
762020022_SE_2,0.0
762020026_NE_2,0.0
762020025_NW_2,0.0
762020024_SE_2,0.0
762020026_SW_2,0.0
762020029_NW_2,0.0
995855194_NE_2,0.0
762020039_SE_2,0.0
762020040_W_2,6.0
762020038_NW_2,0.0
762020234_NE_2,7.0
762020238_SE_2,6.0
762020235_NW_2,1.0
762020236_SW_2,7.0
762020237_SE_2,1.0
762020237_NW_2,1.0
762020241_SE_2,1.0
762020238_NW_2,6.0
762020239_NE_2,1.0
762020240_SE_2,1.0
762020240_NW_2,1.0
986223488_SE_2,1.0
762020241_NW_2,1.0
762020242_SW_2,2.0
762020243_SE_2,1.0
762020243_NW_2,1.0
762020246_SE_2,1.0
762020244_SE_2,1.0
762020252_NW_2,0.0
762020246_NW_2,1.0
762020248_SE_2,1.0
762020247_SW_2,2.0
762020248_NW_2,1.0
762020253_SE_2,0.0
762020252_SE_2,0.0
762020253_NW_2,0.0
762020254_SW_2,0.0
762020257_SE_2,2.0
986223493_NE_2,2.0
986223491_NW_2,2.0
1026355002_W_2,0.0
762020265_SE_2,1.0
762088498_NE_2,1.0
762020265_NW_2,1.0
762020266_SE_2,1.0
762020269_SW_2,1.0
762020266_NW_2,1.0
762020268_E_2,1.0
762088493_NE_2,1.0
762020268_W_2,1.0
1026368354_SW_2,1.0
1026368350_SE_2,1.0
762088775_S_2,0.0
764596248_NW_2,0.0
762020272_NE_2,1.0
762088775_N_2,0.0
764596446_E_2,0.0
762021029_SE_2,0.0
762021030_W_2,0.0
995856605_N_2,0.0
762021364_NW_2,1.0
762021389_E_2,1.0
764595056_SW_2,9.0
762021365_SE_2,0.0
762021366_NW_2,0.0
762021395_SW_2,0.0
762021367_NE_2,0.0
762021369_NW_2,0.0
762021394_E_2,0.0
762021366_SE_2,0.0
762021368_NW_2,0.0
762021368_SE_2,0.0
762021370_SW_2,0.0
762021372_NW_2,2.0
762021369_SE_2,0.0
762021371_NW_2,0.0
762021371_SE_2,0.0
762021373_NE_2,2.0
762021374_NW_2,1.0
762021372_SE_2,2.0
762021375_NW_2,2.0
762021374_SE_2,1.0
762021377_NW_2,1.0
762021375_SE_2,2.0
762021376_SW_2,3.0
762021392_NW_2,2.0
762021377_SE_2,1.0
762021378_NW_2,2.0
762021391_NE_2,3.0
762021378_SE_2,2.0
762021380_NW_2,3.0
762021380_SE_2,3.0
762021382_NE_2,4.0
762021383_NW_2,9.0
762021384_W_2,2.0
762125382_SE_2,2.0
762021383_SE_2,9.0
762021386_NW_2,8.0
762021384_E_2,2.0
762021385_SW_2,10.0
762021388_W_2,3.0
762021386_SE_2,8.0
762021390_NE_2,9.0
762021389_W_2,1.0
762021388_E_2,3.0
762021392_SE_2,2.0
762125381_NW_2,2.0
762021394_W_2,0.0
762021398_E_2,0.0
762021396_SW_2,0.0
762021397_NE_2,0.0
762021399_SE_2,2.0
762021425_NW_2,2.0
762021430_SW_2,2.0
762021400_SW_2,1.0
762021401_SE_2,0.0
762021437_NW_2,0.0
762021402_NE_2,1.0
762021403_SE_2,1.0
762021401_NW_2,0.0
762021404_SE_2,0.0
762021403_NW_2,1.0
762021406_SE_2,1.0
762021404_NW_2,0.0
762021405_SW_2,1.0
762021407_SE_2,6.0
762021406_NW_2,1.0
762021408_NE_2,6.0
762021409_SE_2,0.0
762021407_NW_2,6.0
762021410_SE_2,6.0
762021409_NW_2,0.0
762021412_SE_2,0.0
762021410_NW_2,6.0
762021411_SW_2,6.0
762021413_SE_2,7.0
762021412_NW_2,0.0
762021414_NE_2,7.0
762021415_SE_2,0.0
762021413_NW_2,7.0
762021416_SE_2,7.0
762021415_NW_2,0.0
762021418_SE_2,0.0
762021417_SW_2,7.0
762021419_SE_2,7.0
762021418_NW_2,0.0
762021420_NE_2,7.0
762021421_SE_2,0.0
762021419_NW_2,7.0
762021422_E_2,8.0
762021421_NW_2,0.0
762021424_SE_2,0.0
762021422_W_2,8.0
762021423_SW_2,8.0
762021426_SE_2,8.0
762021424_NW_2,0.0
762021427_NE_2,2.0
762021428_SE_2,7.0
762021425_SE_2,2.0
762021426_NW_2,8.0
762021428_NW_2,7.0
762021432_E_2,7.0
762021429_SW_2,9.0
762021431_SE_2,2.0
762021431_NW_2,2.0
762021433_NE_2,8.0
762021436_SE_2,8.0
762021434_SW_2,8.0
762021435_NE_2,9.0
762021439_SW_2,0.0
762021437_SE_2,0.0
762087293_NW_2,0.0
762021440_W_2,0.0
762021463_SW_2,0.0
762021466_SE_2,0.0
762021441_SE_2,0.0
762021442_NW_2,0.0
762021445_NW_2,6.0
762021467_E_2,6.0
762021442_SE_2,0.0
762021443_SW_2,6.0
762021444_W_2,0.0
762088512_NE_2,0.0
762021444_E_2,0.0
762021448_NW_2,0.0
762021445_SE_2,6.0
762021446_NE_2,6.0
762021447_NW_2,6.0
762021447_SE_2,6.0
762021450_NW_2,0.0
762021448_SE_2,0.0
762021449_SW_2,0.0
1026355007_NW_2,0.0
762021450_SE_2,0.0
762021453_NW_2,0.0
762021452_NE_2,0.0
762021453_SE_2,0.0
762021456_NW_2,0.0
762021455_SW_2,0.0
762021457_NW_2,0.0
762088504_E_2,0.0
762021456_SE_2,0.0
762021458_NE_2,0.0
762021459_NW_2,0.0
762021457_SE_2,0.0
762021460_NW_2,0.0
762021459_SE_2,0.0
762021462_NW_2,0.0
762021460_SE_2,0.0
762021461_SW_2,0.0
762021465_NW_2,0.0
762021462_SE_2,0.0
762021464_NE_2,0.0
762021466_NW_2,0.0
762021465_SE_2,0.0
762021468_NE_2,6.0
762021467_W_2,6.0
762021471_SE_2,6.0
762021469_SW_2,6.0
762021470_NE_2,6.0
762021471_NW_2,6.0
762021476_SE_2,1.0
762021473_NE_2,1.0
762021475_NE_2,0.0
762021474_SW_2,1.0
762022608_S_2,0.0
762022657_N_2,0.0
762022607_W_2,0.0
762022611_S_2,0.0
762022608_N_2,0.0
762022609_E_2,0.0
762022610_S_2,0.0
762022610_N_2,0.0
762022646_S_2,0.0
762022611_N_2,0.0
762022612_W_2,0.0
762022613_S_2,0.0
762022614_E_2,0.0
762022615_S_2,0.0
762022645_N_2,0.0
762022613_N_2,0.0
762022616_S_2,0.0
762022615_N_2,0.0
762022618_S_2,0.0
762022616_N_2,0.0
762022617_W_2,0.0
762022619_S_2,0.0
762022618_N_2,0.0
762022620_E_2,0.0
762022621_S_2,0.0
762022619_N_2,0.0
762022622_S_2,0.0
762022621_N_2,0.0
762022641_S_2,0.0
762022622_N_2,0.0
762022623_W_2,0.0
762022643_S_2,0.0
762022626_S_2,0.0
762022640_N_2,0.0
762022624_W_2,0.0
762022627_S_2,0.0
762022642_N_2,0.0
762022625_S_2,0.0
762022626_N_2,0.0
762022628_E_2,0.0
762022627_N_2,0.0
762022630_SE_2,0.0
762022629_N_2,0.0
762022632_S_2,0.0
762022630_NW_2,0.0
762022631_W_2,0.0
762022633_SE_2,0.0
762022632_N_2,0.0
762022634_E_2,0.0
762022639_S_2,0.0
762022633_NW_2,0.0
762022636_SE_2,0.0
762022635_SE_2,0.0
762022636_NW_2,0.0
762022637_W_2,0.0
762022638_S_2,0.0
762022639_N_2,0.0
762022641_N_2,0.0
762022640_S_2,0.0
762022644_E_2,0.0
762022643_N_2,0.0
762022642_S_2,0.0
762022646_N_2,0.0
762022645_S_2,0.0
762022687_W_2,0.0
762022649_S_2,0.0
762031708_E_2,0.0
762031712_N_2,0.0
762031721_W_2,0.0
762022649_N_2,0.0
762022652_S_2,0.0
762022650_N_2,4.0
762022651_W_2,3.0
762022653_S_2,3.0
762022652_N_2,0.0
762022654_E_2,2.0
762022655_S_2,0.0
762022653_N_2,3.0
762022663_S_2,2.0
762022655_N_2,0.0
762022668_S_2,0.0
762022664_E_2,0.0
762022667_N_2,0.0
762022674_S_2,0.0
762022670_S_2,0.0
762022673_N_2,0.0
762022656_W_2,0.0
762022658_SE_2,0.0
762022665_NW_2,0.0
762022669_N_2,0.0
762022676_E_2,0.0
762022694_S_2,0.0
762022657_S_2,0.0
762022658_NW_2,0.0
762022661_E_2,0.0
762022689_W_2,0.0
762022661_W_2,0.0
985961863_S_2,0.0
988636883_NW_2,0.0
762022663_N_2,2.0
762022662_W_2,1.0
762022666_S_2,1.0
762022665_SE_2,0.0
762022666_N_2,1.0
762022668_N_2,0.0
762022667_S_2,0.0
762022672_SW_2,0.0
762022670_N_2,0.0
762022669_S_2,0.0
762022671_NW_2,0.0
762022672_NE_2,0.0
762022671_SE_2,0.0
762022675_E_2,0.0
762022674_N_2,0.0
762022673_S_2,0.0
762022675_W_2,0.0
762022691_E_2,0.0
762022693_W_2,0.0
762022676_W_2,0.0
762022677_S_2,0.0
762022678_E_2,0.0
762022679_N_2,0.0
762022680_E_2,0.0
762022692_W_2,0.0
762022678_W_2,0.0
762022681_E_2,0.0
762022680_W_2,0.0
762022683_E_2,0.0
762022681_W_2,0.0
762022682_S_2,0.0
762022684_E_2,0.0
762022683_W_2,0.0
762022685_N_2,0.0
947949213_E_2,0.0
762022684_W_2,0.0
762022688_E_2,0.0
762022687_E_2,0.0
947949214_W_2,0.0
762022689_E_2,0.0
762022688_W_2,0.0
762022690_S_2,0.0
762022691_W_2,0.0
762022692_E_2,0.0
762022695_W_2,0.0
762022694_N_2,0.0
762022693_E_2,0.0
762022695_E_2,0.0
762027868_NE_2,0.0
943908454_SW_2,0.0
995858136_P_2,0.0
762027870_SE_2,0.0
762027871_NW_2,0.0
1234699158_SW_2,0.0
762028357_SE_2,7.0
971634793_SE_2,6.0
762029678_SW_2,0.0
943908453_NE_2,0.0
995858398_P_2,0.0
762031695_W_2,8.0
988636874_S_2,8.0
1215901621_N_2,8.0
762031694_S_2,8.0
762031695_E_2,8.0
762031696_NW_2,7.0
762031697_W_2,7.0
762031696_SE_2,7.0
762031701_S_2,0.0
762031705_W_2,0.0
762031697_E_2,7.0
762031700_W_2,6.0
762031698_E_2,4.0
762031699_N_2,7.0
762031702_W_2,2.0
762031701_N_2,0.0
762031700_E_2,6.0
762031703_S_2,0.0
762031702_E_2,2.0
762031704_W_2,0.0
762031704_E_2,0.0
762031706_N_2,0.0
762031707_W_2,0.0
762031705_E_2,0.0
762031709_W_2,0.0
762031708_W_2,0.0
762031707_E_2,0.0
762031709_E_2,0.0
762031710_S_2,0.0
762031711_W_2,0.0
762031711_E_2,0.0
762031713_W_2,0.0
762031713_E_2,0.0
762031714_S_2,0.0
762031715_W_2,1.0
762031721_E_2,0.0
762031717_W_2,0.0
762031715_E_2,1.0
763500833_SW_2,2.0
762031717_E_2,0.0
762031716_N_2,1.0
762031719_W_2,0.0
762031720_W_2,0.0
762031719_E_2,0.0
763500832_N_2,0.0
762031722_E_2,0.0
762031727_N_2,0.0
762031734_W_2,0.0
762031726_E_2,1.0
762031728_S_2,1.0
763500827_SW_2,2.0
762031725_E_2,1.0
762031726_W_2,1.0
762031727_S_2,0.0
762031728_N_2,1.0
762031731_W_2,0.0
763500827_NE_2,2.0
762031730_E_2,1.0
763500836_SE_2,1.0
762031731_E_2,0.0
762031730_W_2,1.0
763500837_SW_2,0.0
762031736_W_2,0.0
763500835_N_2,0.0
762031762_S_2,0.0
762031913_N_2,0.0
828223729_E_2,0.0
1200604574_S_2,1.0
1200729127_W_2,0.0
762031734_E_2,0.0
762031738_S_2,0.0
762031733_W_2,0.0
762031736_E_2,0.0
762031761_S_2,0.0
763500830_W_2,0.0
762031747_N_2,0.0
763500831_S_2,0.0
762031738_N_2,0.0
762031739_W_2,0.0
762031740_S_2,0.0
762031741_E_2,0.0
762031742_S_2,0.0
762031740_N_2,0.0
762031743_S_2,0.0
762031753_E_2,0.0
762031742_N_2,0.0
762031746_S_2,0.0
762031743_N_2,0.0
762031744_W_2,0.0
762031748_S_2,0.0
762031745_E_2,0.0
762031746_N_2,0.0
762031749_E_2,0.0
762031747_S_2,0.0
762031748_N_2,0.0
762031756_E_2,0.0
762031750_NE_2,0.0
762031751_W_2,0.0
762031752_S_2,0.0
762031752_N_2,0.0
762031754_S_2,0.0
